gene,meta_logFC_FE,meta_FDR_FE,I2,tau2_REML,Q_p,logFC_121248,FDR_121248,logFC_41804,FDR_41804
ECH1,-0.4316996200580708,2.2503255669738457e-6,95.35282033357474,0.43486262287734734,3.5044485369854273e-6,-0.22049579150579116,0.04598130517418163,-1.1755417405000002,5.630568628085611e-5
BIRC3,0.7527427312527666,7.801238452293995e-5,0,0,0.5605533946562054,0.6635050501930503,0.01241655653646987,0.8717798866999995,0.0260834462470223
UGT1A6,0.7400807148370716,5.135179742151778e-5,27.72409452195191,0.02299832576236119,0.2394911020826908,0.5747902625482619,0.02180829535347818,0.9821090319999995,0.01127427226497852
CIPC,-0.31432799508456616,1.2856103625829616e-4,0,0,0.431202828614862,-0.27529153281853286,0.00749336182924406,-0.4064395723499991,0.0448576258803121
MSRB1,-0.374221689734369,1.618920952659519e-4,6.499543011985992,0.00162563965642696,0.3010553629040812,-0.32112471428571376,0.00711618973205587,-0.544783379799999,0.04702776226792518
LOC100132057,0.15191927903819996,0.00133305566083709,81.75697364417547,0.14864262959947533,0.01921824735122642,0.13412162934362823,0.00744292768399344,0.737131309799999,0.04516845292119822
CACFD1,-0.1542202037477574,0.00113755034314812,84.82231039678963,0.07901322411502665,0.01026328104137824,-0.12283716988416936,0.01697038650578792,-0.554465399299999,0.01795865363254177
ZBTB40,0.16349431475073506,0.00151516838431291,90.82701903302082,0.18182423232240097,9.608218990405568e-4,0.12201927413127416,0.02876464427723844,0.7547710151000009,0.00507591991589001
ATP5SL,0.24904391941239615,9.284563312329756e-5,67.69839564351847,0.01749958626192043,0.07849352632816829,0.1809399073359061,0.02441495119083702,0.40831333035000017,0.00931933471544563
LAMC3,-0.40504830912161854,3.3373441087716717e-4,60.19162375946675,0.07350184420009212,0.1129800150818562,-0.3413595444015437,0.00707192344832932,-0.8355519715999983,0.04800623116266316
EPAS1,-0.29219081459092955,2.9575250660341334e-4,66.00538377611635,0.03761676373294325,0.08632292602928543,-0.23320306177606184,0.01237041844639487,-0.5708136294999999,0.02727375961916892
ABHD15,-0.5010278885813084,2.2966361397467076e-4,46.41255539485058,0.04401366726799706,0.17192141380871342,-0.4166244285714276,0.00877303843215117,-0.8521273127499993,0.03967246597413202
KIAA1109,-0.2626091749655296,1.9332515700540165e-4,69.94295265247266,0.02769962189562903,0.06815079709467065,-0.1967876061776062,0.02023121148610868,-0.47822379254999897,0.01460469377876027
FAP,0.5854602083410634,3.254993884771814e-4,58.936566108257594,0.13041311241518094,0.11863447757479542,0.4879869382239374,0.00827128356522449,1.1532343805999996,0.04358518164525652
EIF5,-0.2408697098993556,2.8445088818941487e-4,80.42163840669635,0.05089337371325533,0.02382015655562808,-0.17411154440154436,0.0246997352521724,-0.5298732185000004,0.01018360162298627
SRSF5,-0.24235560825333835,1.794415446609023e-4,61.91824855837441,0.01563284915749847,0.10513091498911364,-0.18634589575289529,0.0176938805438777,-0.4110571039999995,0.01804749703025485
ADI1,-0.4677855440750519,1.6356100310350644e-4,12.681025819987749,0.00499104382260413,0.2845506520481381,-0.3946327413127414,0.0092389971541219,-0.6751977434999992,0.03845359427863544
PTPRN2,-0.44194439435421234,2.8294293756177626e-4,87.05434492738483,0.30784274779220266,0.00544734438355548,-0.3019234440154443,0.03167350681295374,-1.1429006704999998,0.00451095096170731
RAB12,-0.27648573906269547,1.975397076390437e-5,76.01230850817892,0.02476962725167217,0.04117483931210563,-0.1817428996138987,0.03621432293199917,-0.43703229349999984,0.00267173178017915
PKNOX1,0.19072269346060908,4.000371824912683e-4,84.83785639654174,0.05340920617136914,0.01022441050116305,0.13617972200772063,0.02700759915713235,0.49101616415000054,0.00791040321706079
DCAF1,0.1607317743418558,4.6774818389411183e-4,74.56408344616418,0.02174227094575564,0.04739110356813845,0.12651806563706566,0.01495438519046169,0.3680099874500008,0.02426635624764673
SLC9A3R2,-0.23502642043720293,8.19299729550095e-4,78.47119271994745,0.10451892891438068,0.03114524113507096,-0.19398822007722008,0.01120556527631407,-0.7101161321499992,0.03258256486051465
SPC24,-0.13792298031474326,0.0023394949834824102,85.15032545366965,0.22451376552941463,0.00945840617765126,-0.12148389575289543,0.01085708458765392,-0.8476622988999997,0.03421757779065383
RARS2,0.2468885916309127,2.2396028842897536e-4,34.02359945599151,0.00604171964168647,0.21827236346358592,0.20791816988416895,0.00835210284463149,0.39637208035000027,0.04503968905667552
S1PR5,-0.1212736796141084,0.00285162690909658,88.0283416442457,0.15404232559111358,0.00385037997598621,-0.1009263166023162,0.01919543390540101,-0.6925203305999998,0.01737131379954134
C3,-0.4067112447184371,9.437503218298276e-5,0,0,0.5357435175435309,-0.3546294208494193,0.01472046546885466,-0.4756459184999996,0.02594287048053166
LILRA1,-0.09838643177291904,0.00289831597097156,85.48992658166108,0.2424336878388122,0.00865937798437325,-0.08988294980694943,0.00922528079830318,-0.8429853118499994,0.04138310270010556
SORBS1,-0.22049996908901529,4.309312649751804e-4,69.07203747201761,0.03111689437768385,0.07215427210611582,-0.1784829922779929,0.01164351125863091,-0.4786493305000009,0.03254002728136301
LOC100287497,0.3160034729470309,2.3271649866887697e-4,88.30026034378784,0.16393717525750431,0.00346054349612646,0.20815215830115813,0.03719018418664126,0.8175104563999993,0.0031243731215306
TTC19,-0.368385318841048,1.4954511406078545e-4,0,0,0.3291953919095971,-0.3085798030888029,0.01246700919610608,-0.4977200069999991,0.03180271684141263
PPP4R3CP,0.5773742906303199,0.00193481740211322,89.32435276563322,2.039506088545267,0.00220913119901892,0.440112945945946,0.02875262704110656,2.5770540947499985,0.00863433528430215
HAUS6,0.4270208781611666,1.0222116489967902e-4,0,0,0.8858111713261565,0.4123666525096522,0.01166334722272603,0.4416820446499995,0.03440352991002314
CIZ1,0.23861979582611123,2.0198111341053647e-4,18.936708853649012,0.00220414259405137,0.26670728961855794,0.200411814671814,0.01004499517202567,0.3529865377499999,0.0404345163540002
SEPP1,-0.3023822605988825,4.003662999911394e-4,69.86961647486036,0.05067270303685411,0.06848726555936506,-0.2366207722007712,0.01636519983731059,-0.6174741869999983,0.02479388921684404
GP1BA,-0.13229361936757925,0.00566526323362336,88.95594609453123,0.6859344178508258,0.00262028112627787,-0.11821435907335856,0.01775073992743793,-1.3600633928499986,0.02195700546882516
BOK,-0.5868801118944433,2.800117454367346e-4,81.6679554191147,0.31240439556674043,0.01951319807259556,-0.4126098571428564,0.03004967363368944,-1.2872868923999996,0.00822310324233944
CYB5A,-0.4996880241822215,1.992180445887296e-4,16.9469052779567,0.00822471229373188,0.2725139024852351,-0.41872938223938194,0.01063444758066315,-0.7302811029999994,0.03884680619146347
ABCD3,-0.35169679392124686,5.208172481292969e-6,86.21371068217034,0.07003405039154592,0.00707596667406663,-0.20337889189189096,0.04977197193974297,-0.6064497974999996,6.698178312283951e-4
TEX264,-0.2115750992879936,1.460654869396695e-4,87.63205299163386,0.0567603977266942,0.00446228801162201,-0.13545322007721977,0.04124196466697694,-0.49537341859999984,0.00267173178017915
CCDC106,-0.20730068444460495,0.00170060790511752,86.11108080988403,0.17615901847175458,0.00729042190464205,-0.1626378880308884,0.02306530578664535,-0.8022812814500005,0.0160166982501484
ABCB4,-0.8257316636868646,2.4158255173492137e-5,42.448730492022,0.04920307992307288,0.1874456054168444,-0.6005141814671799,0.03474380992588066,-1.0819947769999996,0.00519063663742916
ZNF132,-0.14046731428775064,0.00478206823592024,88.75252125258254,0.385376852678711,0.00286598342412884,-0.12024661389961394,0.02149041681000253,-1.0521426426999996,0.01862440254375573
MRGPRF,-0.8939125017651846,4.8022226604515095e-5,79.86087917413244,0.3793545802207834,0.02585843549253453,-0.5786579150579145,0.04130031373861104,-1.5533571391499996,0.00316900783346852
FGA,-0.6228169834632218,1.40090114184564e-4,0,0,0.9690185718011142,-0.6172415598455591,0.00908848597803326,-0.6290483335000004,0.04975942298220989
PLAU,0.4729039507078896,0.00115499107464359,88.85178872332187,0.8057156390607072,0.0027444125579825,0.34008425868725806,0.03441485610955977,1.6867902955499996,0.00655195807573297
GFER,-0.2270303441376355,4.4379965116856887e-4,63.10763566948899,0.02297991087014892,0.09968424249399892,-0.18443174903474888,0.01243348397713741,-0.4542977745500001,0.03689914219810742
HRG,-1.108162337849835,2.5982712405077526e-4,23.320101508699516,0.06931516132794166,0.25346152713454406,-0.936245702702702,0.0095089844268927,-1.70726260495,0.0480381148095661
ZNF436,0.385369626923533,2.532915785691982e-4,64.20554499376946,0.0455204497951454,0.09463378916815494,0.2912187683397682,0.02289765873904057,0.6677768751499996,0.01800925138357131
ASMT,-0.1038897885202184,0.00874310509723639,90.03602639692113,0.7771857989225263,0.0015349713214515,-0.09385384942084891,0.0226815310877806,-1.4077748864,0.01851468595528883
NDE1,0.23629613493740564,0.00105765098231155,91.89944925383575,0.28701071580952353,4.422071291214056e-4,0.15982378764478733,0.04528936065128731,0.9501522077499994,0.00250601272175178
CCDC186,-0.29469250769555,5.0042154241633374e-5,80.60073676354544,0.04358041276740632,0.0231817388169056,-0.18917504633204585,0.04318158457116082,-0.5180199847999994,0.00303282647599522
L3MBTL4,-0.3779221405129196,2.1100237388864865e-4,0,0,0.3499432041563489,-0.3227644440154434,0.01054311205098115,-0.5194558720499992,0.04488093153446112
CXORF57,0.5900336786213394,2.014829461222025e-4,0,0,0.3877315757798157,0.5066237258687256,0.01104553667023381,0.7836898146499999,0.04404774205434566
PNMA1,0.5343955511366443,1.4338581374938498e-4,18.00810122133831,0.00805997291606091,0.2694327489493006,0.42528169884169864,0.02214933104976103,0.7244722180999997,0.0203221234713844
MIR7111,0.15101114798256968,0.0018711193181499,81.97608462415711,0.1086661114351502,0.01849987057480427,0.12856275289575309,0.01293195866330071,0.6434575166000002,0.03745951988766231
PARS2,0.24189518188349396,1.3938589324346057e-4,74.2322453372558,0.02433055541711324,0.04884071760210989,0.16787461776061685,0.03486914274218936,0.4239068901999996,0.00782698035655028
LOC400499,-0.14554173227032313,0.00422201108881039,86.18275923733101,0.4859663932797818,0.00714028865856878,-0.13055563706563755,0.0140652832410503,-1.192515050849999,0.0353639918202171
GNLY,-0.24402404866642963,0.00211095050766643,81.76445585899678,0.4287119532179636,0.01919353684565423,-0.21469628185328107,0.01041803452183604,-1.2387329753999992,0.04775663348438833
RRAGC,0.26263038413518874,2.3425200529244168e-4,70.40282544747097,0.02702588508367314,0.06604409332198993,0.1905182162162162,0.02941938974575589,0.46760123865000114,0.01297284319084775
SDPR,-0.6594051326666658,3.021781502719228e-4,55.91406591503632,0.0980077998046917,0.13204491558230844,-0.5147329498069488,0.01965187534294277,-1.1068189340499992,0.0251448961402502
TFE3,0.22539576579307477,2.158837200238011e-4,65.52562838510866,0.01509468465430589,0.08854079205556845,0.16572467567567525,0.02828112020957185,0.38036999519999914,0.01438634696323151
RIOK3,-0.2551895010844827,1.903633988731482e-4,47.6545984228736,0.00846863860114875,0.1669202227040026,-0.1956532779922782,0.02474350472538247,-0.3841784694999995,0.01859868581616943
FENDRR,-0.10740709175472236,0.00748289627471668,88.55989077056434,0.6597202661958053,0.0031110394009604,-0.09772246332046328,0.01925342838238828,-1.3183309199,0.02665021897917479
HIC2,0.5579655358191413,2.4496458231808266e-4,0,0,0.3433835364373639,0.4774672355212342,0.01041566636735958,0.7794932667000004,0.04912376703995701
ZNHIT1,-0.2921862859025087,3.928964211402383e-4,85.02722409695876,0.10979095837056282,0.00975669281646778,-0.1985288378378376,0.03903699309402345,-0.7067108464499987,0.00620111225901037
EID3,0.48583821429603447,6.819989576430482e-4,77.79898001153914,0.2329755067116901,0.03380978041716293,0.36571636679536695,0.02514168319312584,1.139613394599999,0.01872814635312399
HIST1H1D,0.15174132500923876,0.00406746405408272,86.35286230760472,0.27748848419179994,0.00679057849282617,0.1297695521235515,0.019753181700321,0.9314459750999994,0.02740430494254162
FRS2,0.2774601518380464,1.91967105007784e-4,0,0,0.5684856008107726,0.24728532046331964,0.01204225553180811,0.3287337550000002,0.04551368093588079
FRZB,0.5817129090247555,6.737691380730463e-4,65.25210853044977,0.21463631198860847,0.08980460361220576,0.4805884710424701,0.01198016523824975,1.291678983949999,0.04675317941783298
ACKR2,-0.326157620995113,0.00333087067391361,86.15767253216994,0.7980363683803533,0.00719264732457305,-0.2686596640926633,0.02310337822009648,-1.6297262131,0.023077443133305
FAM129C,-0.14762504169724058,0.0075380419366229,88.56287299001316,0.8714334438933091,0.0031071532488632,-0.13161715444015434,0.02226906005432788,-1.534451083249999,0.02460973284392175
ISY1-RAB43,0.3291415988436945,3.034885120429982e-4,16.880465998054895,0.00387954538547895,0.2727056321705434,0.2760884594594592,0.01219767690172328,0.4904827425499986,0.04629993260530193
NFKBIA,-0.33586420148072726,2.1999030919299343e-4,54.60338272970995,0.02017164931450245,0.13775965261411063,-0.2532479922779919,0.02737362179766586,-0.5250645625000011,0.0175662839217759
PIAS2,0.2315332804325251,3.032517004581333e-4,16.46085415419071,0.00181136393642474,0.27391336875981415,0.19325185328185243,0.01330349576793297,0.34160326135000035,0.0439072798188746
UBE4B,0.25840075804173046,2.443207049726033e-4,80.49564798322884,0.04780713526278235,0.02355558301320429,0.17474140926640908,0.04093769475432634,0.5193889291500003,0.00699797266271087
ACP2,-0.2885091997939969,3.361941702517098e-4,36.785789437849935,0.0086088939663578,0.2084839491684355,-0.23448865250965195,0.01619923871369609,-0.4508345363999991,0.03656986871469902
B3GALT5,-0.1724668131558288,0.01238180557181236,93.35865512547448,1.918668861619052,1.0430210505007944e-4,-0.14285575675675669,0.0474432328550758,-2.1702477083499994,0.00410561014988101
LINC00970,-0.08663382023357354,0.01043452378461497,88.90631723297223,1.0962915846798955,0.00267899037761894,-0.08117364092664121,0.02049901101198041,-1.6515788516499994,0.02863502225357083
LOC105378749,-0.14461383541228448,0.00408434110839618,85.34080524709977,0.2565146856441332,0.00900589661487855,-0.1254391274131276,0.01789226829322989,-0.9007801211499992,0.03366072783355461
GPR27,-0.17643546245557257,0.00514456312596707,85.82197406259222,0.7579318325128098,0.00791251858822753,-0.15856123166023142,0.01603543231815006,-1.4875791050499996,0.03866658798979905
GUSB,-0.2773578565427909,2.7104712075675703e-4,21.432555162855618,0.00319430435816591,0.25924359169354866,-0.2244922316602317,0.01955231735677129,-0.39714206749999825,0.03123485581561589
EBF4,-0.28650445127834917,0.00164806736073452,82.42505544238294,0.19796553884875936,0.01706264820439994,-0.2231522934362933,0.0254433592699344,-0.9162271951500002,0.02222227050104743
LOC101928000,0.5075984945660321,1.3843427132133646e-4,0,0,0.3565602018795524,0.40950439768339714,0.0271946024572783,0.6399443693999993,0.01945437368674567
TMCC3,0.5110999965867196,2.009395873938304e-4,0,0,0.6724409616837613,0.46454856756756696,0.01500237255712988,0.5734607059499992,0.04239168212548937
PRMT8,-0.10282300575870772,0.00991500869880817,89.01136123142956,0.6204732837968696,0.00255566421334431,-0.09257529729729735,0.02552491653842212,-1.27331405655,0.02396141888906982
ACSL5,-0.6387619730830506,2.7489818683277227e-4,72.26018835310043,0.17395714903648238,0.05760859291164571,-0.4500919266409248,0.03818792683595852,-1.1439754801499975,0.01151457785213058
GMDS,0.39202423907163086,3.85119023601873e-4,22.13980087631692,0.00776228263754701,0.2570911879981409,0.3238787915057907,0.01602707207873381,0.5886817717499986,0.044007500236779
TRIM59,0.1999929710322857,0.00866565918914107,91.70576021231908,1.0220230555632617,5.161043974095135e-4,0.15999238223938195,0.0463703782211837,1.6529484790499993,0.00737856307623811
BAZ2B,-0.2861244912076589,3.988811933173009e-4,72.14368526791009,0.0392450123867277,0.05813347945756522,-0.20572347876447897,0.03559535322852206,-0.5355670860499995,0.01466025577087255
GLRX,-0.4209735793242555,2.574685396308836e-4,1.703537075349817,4.343571630156702e-4,0.31315303525344423,-0.342242034749034,0.02269633600244442,-0.5680621874999983,0.02974346986530595
PVRL3-AS1,-0.13375093810559674,0.01222468886483328,90.62131260235834,0.97826047464812,0.00109331124788634,-0.11645962162162128,0.0362319492489858,-1.5858157782499993,0.01452068780028372
LOC100506639,0.18295610325038647,7.791702910519605e-4,65.47440346674537,0.01838262095761425,0.08877752045405128,0.14649608108108075,0.0181065579833156,0.38346039025000034,0.03856376228383727
TMEM8A,-0.3052598731785928,3.594086000200518e-4,5.524260614561449,9.064561299556038e-4,0.3035637634018964,-0.2543425444015442,0.01634331343277702,-0.4354979565999992,0.04434881770978458
LOC101928590,-0.08776725985627741,0.02324869996341741,92.66214414606212,1.7994397382376293,2.2284197559429143e-4,-0.07927847104247096,0.04741185627165684,-2.050032752399999,0.00818055492757709
